date,daily_sales,product_category,marketing_spend,day_of_week,is_holiday,day_of_week_num,month,quarter,day_of_year,is_weekend,day_of_week_sin,day_of_week_cos,daily_sales_lag_1,daily_sales_lag_7,daily_sales_diff_1,daily_sales_rolling_mean_7,daily_sales_rolling_std_7,marketing_spend_rolling_mean_7,days_since_start,time_normalized
2024-02-15,71123,Electronics,13500,Thursday,0,3,2,1,46,0,0.43388373911755823,-0.900968867902419,82890.0,70123.0,-11767.0,71756.14285714286,6014.026172999214,13642.857142857143,410,0.6137724550898204
2024-02-16,73456,Electronics,14000,Friday,0,4,2,1,47,0,-0.433883739117558,-0.9009688679024191,71123.0,72456.0,2333.0,71899.0,5980.550727148438,13671.42857142857,411,0.6152694610778443
2024-02-17,76789,Electronics,14600,Saturday,0,5,2,1,48,1,-0.9749279121818236,-0.2225209339563146,73456.0,75789.0,3333.0,72041.85714285714,6007.9539620006635,13700.0,412,0.6167664670658682
2024-02-18,66234,Electronics,12600,Sunday,0,6,2,1,49,1,-0.7818314824680299,0.6234898018587334,76789.0,65123.0,-10555.0,72184.71428571429,6122.696756448434,13728.57142857143,413,0.6182634730538922
2024-02-19,68456,Electronics,13000,Monday,1,0,2,1,50,0,0.0,1.0,66234.0,67345.0,2222.0,72343.42857142857,5920.182341142585,13757.142857142857,414,0.6197604790419161
2024-02-20,69678,Electronics,13300,Tuesday,0,1,2,1,51,0,0.7818314824680298,0.6234898018587336,68456.0,68567.0,1222.0,72502.14285714286,5777.006647868712,13785.714285714286,415,0.6212574850299402
2024-02-21,70890,Electronics,13500,Wednesday,0,2,2,1,52,0,0.9749279121818236,-0.22252093395631434,69678.0,82890.0,1212.0,72660.85714285714,5665.052763171693,13814.285714285714,416,0.6227544910179641
2024-02-22,72123,Electronics,13700,Thursday,0,3,2,1,53,0,0.43388373911755823,-0.900968867902419,70890.0,71123.0,1233.0,70946.57142857143,3427.4888697670604,13500.0,417,0.624251497005988
2024-02-23,74456,Electronics,14200,Friday,0,4,2,1,54,0,-0.433883739117558,-0.9009688679024191,72123.0,73456.0,2333.0,71089.42857142857,3456.782697689238,13528.57142857143,418,0.625748502994012
2024-02-24,77789,Electronics,14800,Saturday,0,5,2,1,55,1,-0.9749279121818236,-0.2225209339563146,74456.0,76789.0,3333.0,71232.28571428571,3589.0194907185873,13557.142857142857,419,0.6272455089820359
2024-02-25,67123,Electronics,12800,Sunday,0,6,2,1,56,1,-0.7818314824680299,0.6234898018587334,77789.0,66234.0,-10666.0,71375.14285714286,3856.9620354435797,13585.714285714286,420,0.6287425149700598
2024-02-26,69345,Electronics,13200,Monday,0,0,2,1,57,0,0.0,1.0,67123.0,68456.0,2222.0,71502.14285714286,3669.545904175751,13614.285714285714,421,0.6302395209580839
2024-02-27,70567,Electronics,13500,Tuesday,0,1,2,1,58,0,0.7818314824680298,0.6234898018587336,69345.0,69678.0,1222.0,71629.14285714286,3560.3084804811933,13642.857142857143,422,0.6317365269461078
2024-02-28,71789,Electronics,13700,Wednesday,0,2,2,1,59,0,0.9749279121818236,-0.22252093395631434,70567.0,70890.0,1222.0,71756.14285714286,3494.3541333871103,13671.42857142857,423,0.6332335329341318
2024-02-29,73123,Electronics,13900,Thursday,0,3,2,1,60,0,0.43388373911755823,-0.900968867902419,71789.0,72123.0,1334.0,71884.57142857143,3473.674416576296,13700.0,424,0.6347305389221557
2024-03-01,75456,Electronics,14400,Friday,0,4,3,1,61,0,-0.433883739117558,-0.9009688679024191,73123.0,74456.0,2333.0,72027.42857142857,3505.530956318877,13728.57142857143,425,0.6362275449101796
2024-03-02,78789,Electronics,15000,Saturday,0,5,3,1,62,1,-0.9749279121818236,-0.2225209339563146,75456.0,77789.0,3333.0,72170.28571428571,3638.8361103642515,13757.142857142857,426,0.6377245508982036
2024-03-03,68234,Electronics,13000,Sunday,0,6,3,1,63,1,-0.7818314824680299,0.6234898018587334,78789.0,67123.0,-10555.0,72313.14285714286,3906.00693072256,13785.714285714286,427,0.6392215568862275
2024-03-04,70456,Electronics,13400,Monday,0,0,3,1,64,0,0.0,1.0,68234.0,69345.0,2222.0,72471.85714285714,3675.750101614536,13814.285714285714,428,0.6407185628742516
2024-03-05,71678,Electronics,13700,Tuesday,0,1,3,1,65,0,0.7818314824680298,0.6234898018587336,70456.0,70567.0,1222.0,72630.57142857143,3539.702099382989,13842.857142857143,429,0.6422155688622755
2024-03-06,72890,Electronics,13900,Wednesday,0,2,3,1,66,0,0.9749279121818236,-0.22252093395631434,71678.0,71789.0,1212.0,72789.28571428571,3455.663935930483,13871.42857142857,430,0.6437125748502994
2024-03-07,74123,Electronics,14100,Thursday,0,3,3,1,67,0,0.43388373911755823,-0.900968867902419,72890.0,73123.0,1233.0,72946.57142857143,3427.488869766933,13900.0,431,0.6452095808383234
2024-03-08,76456,Electronics,14600,Friday,0,4,3,1,68,0,-0.433883739117558,-0.9009688679024191,74123.0,75456.0,2333.0,73089.42857142857,3456.782697689112,13928.57142857143,432,0.6467065868263473
2024-03-09,79789,Electronics,15200,Saturday,0,5,3,1,69,1,-0.9749279121818236,-0.2225209339563146,76456.0,78789.0,3333.0,73232.28571428571,3589.019490718466,13957.142857142857,433,0.6482035928143712
2024-03-10,69123,Electronics,13200,Sunday,0,6,3,1,70,1,-0.7818314824680299,0.6234898018587334,79789.0,68234.0,-10666.0,73375.14285714286,3856.9620354434664,13985.714285714286,434,0.6497005988023952
2024-03-11,71345,Electronics,13600,Monday,0,0,3,1,71,0,0.0,1.0,69123.0,70456.0,2222.0,73502.14285714286,3669.545904175631,14014.285714285714,435,0.6511976047904192
2024-03-12,72567,Electronics,13900,Tuesday,0,1,3,1,72,0,0.7818314824680298,0.6234898018587336,71345.0,71678.0,1222.0,73629.14285714286,3560.308480481071,14042.857142857143,436,0.6526946107784432
2024-03-13,73789,Electronics,14100,Wednesday,0,2,3,1,73,0,0.9749279121818236,-0.22252093395631434,72567.0,72890.0,1222.0,73756.14285714286,3494.3541333869853,14071.42857142857,437,0.6541916167664671
2024-03-14,75123,Electronics,14300,Thursday,0,3,3,1,74,0,0.43388373911755823,-0.900968867902419,73789.0,74123.0,1334.0,73884.57142857143,3473.67441657617,14100.0,438,0.655688622754491
2024-03-15,77456,Electronics,14800,Friday,0,4,3,1,75,0,-0.433883739117558,-0.9009688679024191,75123.0,76456.0,2333.0,74027.42857142857,3505.5309563187525,14128.57142857143,439,0.657185628742515
2024-03-16,80789,Electronics,15400,Saturday,0,5,3,1,76,1,-0.9749279121818236,-0.2225209339563146,77456.0,79789.0,3333.0,74170.28571428571,3638.836110364131,14157.142857142857,440,0.6586826347305389
2024-03-17,70234,Electronics,13400,Sunday,0,6,3,1,77,1,-0.7818314824680299,0.6234898018587334,80789.0,69123.0,-10555.0,74313.14285714286,3906.006930722448,14185.714285714286,441,0.6601796407185628
2024-03-18,72456,Electronics,13800,Monday,0,0,3,1,78,0,0.0,1.0,70234.0,71345.0,2222.0,74471.85714285714,3675.7501016144174,14214.285714285714,442,0.6616766467065869
2024-03-19,73678,Electronics,14100,Tuesday,0,1,3,1,79,0,0.7818314824680298,0.6234898018587336,72456.0,72567.0,1222.0,74630.57142857143,3539.7020993828655,14242.857142857143,443,0.6631736526946108
2024-03-20,74890,Electronics,14300,Wednesday,0,2,3,1,80,0,0.9749279121818236,-0.22252093395631434,73678.0,73789.0,1212.0,74789.28571428571,3455.663935930357,14271.42857142857,444,0.6646706586826348
2024-03-21,76123,Electronics,14500,Thursday,0,3,3,1,81,0,0.43388373911755823,-0.900968867902419,74890.0,75123.0,1233.0,74946.57142857143,3427.4888697668057,14300.0,445,0.6661676646706587
2024-03-22,78456,Electronics,15000,Friday,0,4,3,1,82,0,-0.433883739117558,-0.9009688679024191,76123.0,77456.0,2333.0,75089.42857142857,3456.7826976889855,14328.57142857143,446,0.6676646706586826
2024-03-23,81789,Electronics,15600,Saturday,0,5,3,1,83,1,-0.9749279121818236,-0.2225209339563146,78456.0,80789.0,3333.0,75232.28571428571,3589.019490718344,14357.142857142857,447,0.6691616766467066
2024-03-24,71123,Electronics,13600,Sunday,0,6,3,1,84,1,-0.7818314824680299,0.6234898018587334,81789.0,70234.0,-10666.0,75375.14285714286,3856.9620354433528,14385.714285714286,448,0.6706586826347305
2024-03-25,73345,Electronics,14000,Monday,0,0,3,1,85,0,0.0,1.0,71123.0,72456.0,2222.0,75502.14285714286,3669.5459041755125,14414.285714285714,449,0.6721556886227545
2024-03-26,74567,Electronics,14300,Tuesday,0,1,3,1,86,0,0.7818314824680298,0.6234898018587336,73345.0,73678.0,1222.0,75629.14285714286,3560.3084804809478,14442.857142857143,450,0.6736526946107785
2024-03-27,75789,Electronics,14500,Wednesday,0,2,3,1,87,0,0.9749279121818236,-0.22252093395631434,74567.0,74890.0,1222.0,75756.14285714286,3494.35413338686,14471.42857142857,451,0.6751497005988024
2024-03-28,77123,Electronics,14700,Thursday,0,3,3,1,88,0,0.43388373911755823,-0.900968867902419,75789.0,76123.0,1334.0,75884.57142857143,3473.674416576044,14500.0,452,0.6766467065868264
2024-03-29,79456,Electronics,15200,Friday,0,4,3,1,89,0,-0.433883739117558,-0.9009688679024191,77123.0,78456.0,2333.0,76027.42857142857,3505.530956318628,14528.57142857143,453,0.6781437125748503
2024-03-30,82789,Electronics,15800,Saturday,0,5,3,1,90,1,-0.9749279121818236,-0.2225209339563146,79456.0,81789.0,3333.0,76170.28571428571,3638.836110364011,14557.142857142857,454,0.6796407185628742
2024-03-31,72234,Electronics,13800,Sunday,1,6,3,1,91,1,-0.7818314824680299,0.6234898018587334,82789.0,71123.0,-10555.0,76313.14285714286,3906.006930722336,14585.714285714286,455,0.6811377245508982
2024-04-01,74456,Electronics,14200,Monday,0,0,4,2,92,0,0.0,1.0,72234.0,73345.0,2222.0,76471.85714285714,3675.7501016142983,14614.285714285714,456,0.6826347305389222
2024-04-02,75678,Electronics,14500,Tuesday,0,1,4,2,93,0,0.7818314824680298,0.6234898018587336,74456.0,74567.0,1222.0,76630.57142857143,3539.7020993827423,14642.857142857143,457,0.6841317365269461
2024-04-03,76890,Electronics,14700,Wednesday,0,2,4,2,94,0,0.9749279121818236,-0.22252093395631434,75678.0,75789.0,1212.0,76789.28571428571,3455.6639359302303,14671.42857142857,458,0.6856287425149701
2024-04-04,78123,Electronics,14900,Thursday,0,3,4,2,95,0,0.43388373911755823,-0.900968867902419,76890.0,77123.0,1233.0,76946.57142857143,3427.488869766678,14700.0,459,0.687125748502994
2024-04-05,80456,Electronics,15400,Friday,0,4,4,2,96,0,-0.433883739117558,-0.9009688679024191,78123.0,79456.0,2333.0,77089.42857142857,3456.7826976888587,14728.57142857143,460,0.688622754491018
2024-04-06,83789,Electronics,16000,Saturday,0,5,4,2,97,1,-0.9749279121818236,-0.2225209339563146,80456.0,82789.0,3333.0,77232.28571428571,3589.019490718222,14757.142857142857,461,0.6901197604790419
2024-04-07,73123,Electronics,14000,Sunday,0,6,4,2,98,1,-0.7818314824680299,0.6234898018587334,83789.0,72234.0,-10666.0,77375.14285714286,3856.9620354432395,14785.714285714286,462,0.6916167664670658
2024-04-08,75345,Electronics,14400,Monday,0,0,4,2,99,0,0.0,1.0,73123.0,74456.0,2222.0,77502.14285714286,3669.5459041753934,14814.285714285714,463,0.6931137724550899
2024-04-09,76567,Electronics,14700,Tuesday,0,1,4,2,100,0,0.7818314824680298,0.6234898018587336,75345.0,75678.0,1222.0,77629.14285714286,3560.3084804808254,14842.857142857143,464,0.6946107784431138
2024-04-10,77789,Electronics,14900,Wednesday,0,2,4,2,101,0,0.9749279121818236,-0.22252093395631434,76567.0,76890.0,1222.0,77756.14285714286,3494.354133386735,14871.42857142857,465,0.6961077844311377
2024-04-11,79123,Electronics,15100,Thursday,0,3,4,2,102,0,0.43388373911755823,-0.900968867902419,77789.0,78123.0,1334.0,77884.57142857143,3473.6744165759187,14900.0,466,0.6976047904191617
2024-04-12,81456,Electronics,15600,Friday,0,4,4,2,103,0,-0.433883739117558,-0.9009688679024191,79123.0,80456.0,2333.0,78027.42857142857,3505.5309563185033,14928.57142857143,467,0.6991017964071856
2024-04-13,84789,Electronics,16200,Saturday,0,5,4,2,104,1,-0.9749279121818236,-0.2225209339563146,81456.0,83789.0,3333.0,78170.28571428571,3638.836110363891,14957.142857142857,468,0.7005988023952096
2024-04-14,74234,Electronics,14200,Sunday,0,6,4,2,105,1,-0.7818314824680299,0.6234898018587334,84789.0,73123.0,-10555.0,78313.14285714286,3906.0069307222243,14985.714285714286,469,0.7020958083832335
2024-04-15,76456,Electronics,14600,Monday,0,0,4,2,106,0,0.0,1.0,74234.0,75345.0,2222.0,78471.85714285714,3675.7501016141796,15014.285714285714,470,0.7035928143712575
2024-04-16,77678,Electronics,14900,Tuesday,0,1,4,2,107,0,0.7818314824680298,0.6234898018587336,76456.0,76567.0,1222.0,78630.57142857143,3539.7020993826186,15042.857142857143,471,0.7050898203592815
2024-04-17,78890,Electronics,15100,Wednesday,0,2,4,2,108,0,0.9749279121818236,-0.22252093395631434,77678.0,77789.0,1212.0,78789.28571428571,3455.663935930104,15071.42857142857,472,0.7065868263473054
2024-04-18,80123,Electronics,15300,Thursday,0,3,4,2,109,0,0.43388373911755823,-0.900968867902419,78890.0,79123.0,1233.0,78946.57142857143,3427.4888697665506,15100.0,473,0.7080838323353293
2024-04-19,82456,Electronics,15800,Friday,0,4,4,2,110,0,-0.433883739117558,-0.9009688679024191,80123.0,81456.0,2333.0,79089.42857142857,3456.7826976887327,15128.57142857143,474,0.7095808383233533
2024-04-20,85789,Electronics,16400,Saturday,0,5,4,2,111,1,-0.9749279121818236,-0.2225209339563146,82456.0,84789.0,3333.0,79232.28571428571,3589.0194907181003,15157.142857142857,475,0.7110778443113772
2024-04-21,75123,Electronics,14400,Sunday,0,6,4,2,112,1,-0.7818314824680299,0.6234898018587334,85789.0,74234.0,-10666.0,79375.14285714286,3856.9620354431263,15185.714285714286,476,0.7125748502994012
2024-04-22,77345,Electronics,14800,Monday,0,0,4,2,113,0,0.0,1.0,75123.0,76456.0,2222.0,79502.14285714286,3669.545904175274,15214.285714285714,477,0.7140718562874252
2024-04-23,78567,Electronics,15100,Tuesday,0,1,4,2,114,0,0.7818314824680298,0.6234898018587336,77345.0,77678.0,1222.0,79629.14285714286,3560.3084804807027,15242.857142857143,478,0.7155688622754491
2024-04-24,79789,Electronics,15300,Wednesday,0,2,4,2,115,0,0.9749279121818236,-0.22252093395631434,78567.0,78890.0,1222.0,79756.14285714286,3494.35413338661,15271.42857142857,479,0.7170658682634731
2024-04-25,81123,Electronics,15500,Thursday,0,3,4,2,116,0,0.43388373911755823,-0.900968867902419,79789.0,80123.0,1334.0,79884.57142857143,3473.6744165757927,15300.0,480,0.718562874251497
2024-04-26,83456,Electronics,16000,Friday,0,4,4,2,117,0,-0.433883739117558,-0.9009688679024191,81123.0,82456.0,2333.0,80027.42857142857,3505.5309563183787,15328.57142857143,481,0.7200598802395209
2024-04-27,86789,Electronics,16600,Saturday,0,5,4,2,118,1,-0.9749279121818236,-0.2225209339563146,83456.0,85789.0,3333.0,80170.28571428571,3638.836110363771,15357.142857142857,482,0.7215568862275449
2024-04-28,76234,Electronics,14600,Sunday,0,6,4,2,119,1,-0.7818314824680299,0.6234898018587334,86789.0,75123.0,-10555.0,80313.14285714286,3906.0069307221124,15385.714285714286,483,0.7230538922155688
2024-04-29,78456,Electronics,15000,Monday,0,0,4,2,120,0,0.0,1.0,76234.0,77345.0,2222.0,80471.85714285714,3675.7501016140604,15414.285714285714,484,0.7245508982035929
2024-04-30,79678,Electronics,15300,Tuesday,0,1,4,2,121,0,0.7818314824680298,0.6234898018587336,78456.0,78567.0,1222.0,80630.57142857143,3539.702099382495,15442.857142857143,485,0.7260479041916168
2024-05-01,80890,Electronics,15500,Wednesday,0,2,5,2,122,0,0.9749279121818236,-0.22252093395631434,79678.0,79789.0,1212.0,80789.28571428571,3455.6639359299775,15471.42857142857,486,0.7275449101796407
2024-05-02,82123,Electronics,15700,Thursday,0,3,5,2,123,0,0.43388373911755823,-0.900968867902419,80890.0,81123.0,1233.0,80946.57142857143,3427.4888697664232,15500.0,487,0.7290419161676647
2024-05-03,84456,Electronics,16200,Friday,0,4,5,2,124,0,-0.433883739117558,-0.9009688679024191,82123.0,83456.0,2333.0,81089.42857142857,3456.7826976886063,15528.57142857143,488,0.7305389221556886
2024-05-04,87789,Electronics,16800,Saturday,0,5,5,2,125,1,-0.9749279121818236,-0.2225209339563146,84456.0,86789.0,3333.0,81232.28571428571,3589.0194907179784,15557.142857142857,489,0.7320359281437125
2024-05-05,77123,Electronics,14800,Sunday,0,6,5,2,126,1,-0.7818314824680299,0.6234898018587334,87789.0,76234.0,-10666.0,81375.14285714286,3856.962035443013,15585.714285714286,490,0.7335329341317365
2024-05-06,79345,Electronics,15200,Monday,0,0,5,2,127,0,0.0,1.0,77123.0,78456.0,2222.0,81502.14285714286,3669.545904175155,15614.285714285714,491,0.7350299401197605
2024-05-07,80567,Electronics,15500,Tuesday,0,1,5,2,128,0,0.7818314824680298,0.6234898018587336,79345.0,79678.0,1222.0,81629.14285714286,3560.3084804805794,15642.857142857143,492,0.7365269461077845
2024-05-08,81789,Electronics,15700,Wednesday,0,2,5,2,129,0,0.9749279121818236,-0.22252093395631434,80567.0,80890.0,1222.0,81756.14285714286,3494.354133386485,15671.42857142857,493,0.7380239520958084
2024-05-09,83123,Electronics,15900,Thursday,0,3,5,2,130,0,0.43388373911755823,-0.900968867902419,81789.0,82123.0,1334.0,81884.57142857143,3473.674416575667,15700.0,494,0.7395209580838323
2024-05-10,85456,Electronics,16400,Friday,0,4,5,2,131,0,-0.433883739117558,-0.9009688679024191,83123.0,84456.0,2333.0,82027.42857142857,3505.530956318254,15728.57142857143,495,0.7410179640718563
2024-05-11,88789,Electronics,17000,Saturday,0,5,5,2,132,1,-0.9749279121818236,-0.2225209339563146,85456.0,87789.0,3333.0,82170.28571428571,3638.8361103636507,15757.142857142857,496,0.7425149700598802
2024-05-12,78234,Electronics,15000,Sunday,0,6,5,2,133,1,-0.7818314824680299,0.6234898018587334,88789.0,77123.0,-10555.0,82313.14285714286,3906.0069307220006,15785.714285714286,497,0.7440119760479041
2024-05-13,80456,Electronics,15400,Monday,0,0,5,2,134,0,0.0,1.0,78234.0,79345.0,2222.0,82471.85714285714,3675.7501016139418,15814.285714285714,498,0.7455089820359282
2024-05-14,81678,Electronics,15700,Tuesday,0,1,5,2,135,0,0.7818314824680298,0.6234898018587336,80456.0,80567.0,1222.0,82630.57142857143,3539.7020993823717,15842.857142857143,499,0.7470059880239521
2024-05-15,82890,Electronics,15900,Wednesday,0,2,5,2,136,0,0.9749279121818236,-0.22252093395631434,81678.0,81789.0,1212.0,82789.28571428571,3455.663935929851,15871.42857142857,500,0.7485029940119761
2024-05-16,84123,Electronics,16100,Thursday,0,3,5,2,137,0,0.43388373911755823,-0.900968867902419,82890.0,83123.0,1233.0,82946.57142857143,3427.4888697662955,15900.0,501,0.75
2024-05-17,86456,Electronics,16600,Friday,0,4,5,2,138,0,-0.433883739117558,-0.9009688679024191,84123.0,85456.0,2333.0,83089.42857142857,3456.7826976884794,15928.57142857143,502,0.7514970059880239
2024-05-18,89789,Electronics,17200,Saturday,0,5,5,2,139,1,-0.9749279121818236,-0.2225209339563146,86456.0,88789.0,3333.0,83232.28571428571,3589.019490717857,15957.142857142857,503,0.7529940119760479
2024-05-19,79123,Electronics,15200,Sunday,0,6,5,2,140,1,-0.7818314824680299,0.6234898018587334,89789.0,78234.0,-10666.0,83375.14285714286,3856.9620354429,15985.714285714286,504,0.7544910179640718
2024-05-20,81345,Electronics,15600,Monday,0,0,5,2,141,0,0.0,1.0,79123.0,80456.0,2222.0,83502.14285714286,3669.545904175036,16014.285714285714,505,0.7559880239520959
2024-05-21,82567,Electronics,15900,Tuesday,0,1,5,2,142,0,0.7818314824680298,0.6234898018587336,81345.0,81678.0,1222.0,83629.14285714286,3560.308480480457,16042.857142857143,506,0.7574850299401198
2024-05-22,83789,Electronics,16100,Wednesday,0,2,5,2,143,0,0.9749279121818236,-0.22252093395631434,82567.0,82890.0,1222.0,83756.14285714286,3494.35413338636,16071.42857142857,507,0.7589820359281437
2024-05-23,85123,Electronics,16300,Thursday,0,3,5,2,144,0,0.43388373911755823,-0.900968867902419,83789.0,84123.0,1334.0,83884.57142857143,3473.6744165755413,16100.0,508,0.7604790419161677
2024-05-24,87456,Electronics,16800,Friday,0,4,5,2,145,0,-0.433883739117558,-0.9009688679024191,85123.0,86456.0,2333.0,84027.42857142857,3505.530956318129,16128.57142857143,509,0.7619760479041916
2024-05-25,90789,Electronics,17400,Saturday,0,5,5,2,146,1,-0.9749279121818236,-0.2225209339563146,87456.0,89789.0,3333.0,84170.28571428571,3638.8361103635307,16157.142857142857,510,0.7634730538922155
2024-05-26,80234,Electronics,15400,Sunday,0,6,5,2,147,1,-0.7818314824680299,0.6234898018587334,90789.0,79123.0,-10555.0,84313.14285714286,3906.0069307218887,16185.714285714286,511,0.7649700598802395
2024-05-27,82456,Electronics,15800,Monday,1,0,5,2,148,0,0.0,1.0,80234.0,81345.0,2222.0,84471.85714285714,3675.750101613823,16214.285714285714,512,0.7664670658682635
2024-05-28,83678,Electronics,16100,Tuesday,0,1,5,2,149,0,0.7818314824680298,0.6234898018587336,82456.0,82567.0,1222.0,84630.57142857143,3539.7020993822484,16242.857142857143,513,0.7679640718562875
2024-05-29,84890,Electronics,16300,Wednesday,0,2,5,2,150,0,0.9749279121818236,-0.22252093395631434,83678.0,83789.0,1212.0,84789.28571428571,3455.6639359297246,16271.42857142857,514,0.7694610778443114
2024-05-30,86123,Electronics,16500,Thursday,0,3,5,2,151,0,0.43388373911755823,-0.900968867902419,84890.0,85123.0,1233.0,84946.57142857143,3427.488869766168,16300.0,515,0.7709580838323353
2024-05-31,88456,Electronics,17000,Friday,0,4,5,2,152,0,-0.433883739117558,-0.9009688679024191,86123.0,87456.0,2333.0,85089.42857142857,3456.782697688353,16328.57142857143,516,0.7724550898203593
2024-06-01,91789,Electronics,17600,Saturday,0,5,6,2,153,1,-0.9749279121818236,-0.2225209339563146,88456.0,90789.0,3333.0,85232.28571428571,3589.019490717735,16357.142857142857,517,0.7739520958083832
2024-06-02,81123,Electronics,15600,Sunday,0,6,6,2,154,1,-0.7818314824680299,0.6234898018587334,91789.0,80234.0,-10666.0,85375.14285714286,3856.9620354427866,16385.714285714286,518,0.7754491017964071
2024-06-03,83345,Electronics,16000,Monday,0,0,6,2,155,0,0.0,1.0,81123.0,82456.0,2222.0,85502.14285714286,3669.545904174917,16414.285714285714,519,0.7769461077844312
2024-06-04,84567,Electronics,16300,Tuesday,0,1,6,2,156,0,0.7818314824680298,0.6234898018587336,83345.0,83678.0,1222.0,85629.14285714286,3560.3084804803343,16442.85714285714,520,0.7784431137724551
2024-06-05,85789,Electronics,16500,Wednesday,0,2,6,2,157,0,0.9749279121818236,-0.22252093395631434,84567.0,84890.0,1222.0,85756.14285714286,3494.354133386235,16471.428571428572,521,0.7799401197604791
2024-06-06,87123,Electronics,16700,Thursday,0,3,6,2,158,0,0.43388373911755823,-0.900968867902419,85789.0,86123.0,1334.0,85884.57142857143,3473.6744165754153,16500.0,522,0.781437125748503
2024-06-07,89456,Electronics,17200,Friday,0,4,6,2,159,0,-0.433883739117558,-0.9009688679024191,87123.0,88456.0,2333.0,86027.42857142857,3505.5309563180044,16528.571428571428,523,0.7829341317365269
2024-06-08,92789,Electronics,17800,Saturday,0,5,6,2,160,1,-0.9749279121818236,-0.2225209339563146,89456.0,91789.0,3333.0,86170.28571428571,3638.83611036341,16557.14285714286,524,0.7844311377245509
2024-06-09,82234,Electronics,15800,Sunday,0,6,6,2,161,1,-0.7818314824680299,0.6234898018587334,92789.0,81123.0,-10555.0,86313.14285714286,3906.006930721777,16585.714285714286,525,0.7859281437125748
2024-06-10,84456,Electronics,16200,Monday,0,0,6,2,162,0,0.0,1.0,82234.0,83345.0,2222.0,86471.85714285714,3675.750101613704,16614.285714285714,526,0.7874251497005988
2024-06-11,85678,Electronics,16500,Tuesday,0,1,6,2,163,0,0.7818314824680298,0.6234898018587336,84456.0,84567.0,1222.0,86630.57142857143,3539.7020993821247,16642.85714285714,527,0.7889221556886228
2024-06-12,86890,Electronics,16700,Wednesday,0,2,6,2,164,0,0.9749279121818236,-0.22252093395631434,85678.0,85789.0,1212.0,86789.28571428571,3455.663935929598,16671.428571428572,528,0.7904191616766467
2024-06-13,88123,Electronics,16900,Thursday,0,3,6,2,165,0,0.43388373911755823,-0.900968867902419,86890.0,87123.0,1233.0,86946.57142857143,3427.488869766041,16700.0,529,0.7919161676646707
2024-06-14,90456,Electronics,17400,Friday,0,4,6,2,166,0,-0.433883739117558,-0.9009688679024191,88123.0,89456.0,2333.0,87089.42857142857,3456.782697688227,16728.571428571428,530,0.7934131736526946
2024-06-15,93789,Electronics,18000,Saturday,0,5,6,2,167,1,-0.9749279121818236,-0.2225209339563146,90456.0,92789.0,3333.0,87232.28571428571,3589.0194907176133,16757.14285714286,531,0.7949101796407185
2024-06-16,83123,Electronics,16000,Sunday,0,6,6,2,168,1,-0.7818314824680299,0.6234898018587334,93789.0,82234.0,-10666.0,87375.14285714286,3856.962035442673,16785.714285714286,532,0.7964071856287425
2024-06-17,85345,Electronics,16400,Monday,0,0,6,2,169,0,0.0,1.0,83123.0,84456.0,2222.0,87502.14285714286,3669.5459041747977,16814.285714285714,533,0.7979041916167665
2024-06-18,86567,Electronics,16700,Tuesday,0,1,6,2,170,0,0.7818314824680298,0.6234898018587336,85345.0,85678.0,1222.0,87629.14285714286,3560.308480480211,16842.85714285714,534,0.7994011976047904
2024-06-19,87789,Electronics,16900,Wednesday,1,2,6,2,171,0,0.9749279121818236,-0.22252093395631434,86567.0,86890.0,1222.0,87756.14285714286,3494.35413338611,16871.428571428572,535,0.8008982035928144
2024-06-20,89123,Electronics,17100,Thursday,0,3,6,2,172,0,0.43388373911755823,-0.900968867902419,87789.0,88123.0,1334.0,87884.57142857143,3473.6744165752893,16900.0,536,0.8023952095808383
2024-06-21,91456,Electronics,17600,Friday,0,4,6,2,173,0,-0.433883739117558,-0.9009688679024191,89123.0,90456.0,2333.0,88027.42857142857,3505.53095631788,16928.571428571428,537,0.8038922155688623
2024-06-22,94789,Electronics,18200,Saturday,0,5,6,2,174,1,-0.9749279121818236,-0.2225209339563146,91456.0,93789.0,3333.0,88170.28571428571,3638.83611036329,16957.14285714286,538,0.8053892215568862
2024-06-23,84234,Electronics,16200,Sunday,0,6,6,2,175,1,-0.7818314824680299,0.6234898018587334,94789.0,83123.0,-10555.0,88313.14285714286,3906.006930721665,16985.714285714286,539,0.8068862275449101
2024-06-24,86456,Electronics,16600,Monday,0,0,6,2,176,0,0.0,1.0,84234.0,85345.0,2222.0,88471.85714285714,3675.750101613585,17014.285714285714,540,0.8083832335329342
2024-06-25,87678,Electronics,16900,Tuesday,0,1,6,2,177,0,0.7818314824680298,0.6234898018587336,86456.0,86567.0,1222.0,88630.57142857143,3539.702099382001,17042.85714285714,541,0.8098802395209581
2024-06-26,88890,Electronics,17100,Wednesday,0,2,6,2,178,0,0.9749279121818236,-0.22252093395631434,87678.0,87789.0,1212.0,88789.28571428571,3455.6639359294713,17071.428571428572,542,0.811377245508982
2024-06-27,90123,Electronics,17300,Thursday,0,3,6,2,179,0,0.43388373911755823,-0.900968867902419,88890.0,89123.0,1233.0,88946.57142857143,3427.488869765913,17100.0,543,0.812874251497006
2024-06-28,92456,Electronics,17800,Friday,0,4,6,2,180,0,-0.433883739117558,-0.9009688679024191,90123.0,91456.0,2333.0,89089.42857142857,3456.7826976881,17128.571428571428,544,0.8143712574850299
